82848,70
96675,66
98948,64
83813,57
76320,55
17539,52
98565,49
68240,49
80587,49
66807,46
91519,45
18743,45
66852,44
18767,43
39942,41
90943,40
28965,40
78631,40
95840,40
43791,39
81349,39
25789,38
29779,38
88886,38
75060,37
55826,37
56824,36
67462,35
80651,35
62876,33
49074,33
32877,32
10767,31
77034,31
96734,31
69862,30
38929,30
34912,29
57708,28
36187,28
90865,27
33919,27
12404,27
37769,27
93670,26
53859,26
78624,26
49217,25
58239,25
90199,24
25362,24
43566,24
84752,24
48441,24
57790,23
59119,23
91907,23
43800,23
88992,23
40412,23
98494,22
94402,22
63059,22
80772,22
98103,22
67098,21
51282,21
43931,21
27972,21
14341,21
81904,21
96351,20
71792,20
55692,20
89833,20
90609,19
42600,19
11902,19
85833,19
86266,19
78918,19
71295,19
54922,19
79719,19
90557,18
75693,18
93806,18
63457,18
39109,18
89685,18
32658,18
82077,17
25274,17
26007,17
75595,17
42897,17
27871,17
69560,17
38302,17
15012,17
32331,17
42421,16
43041,16
10379,16
93639,16
52702,16
36928,16
94727,16
99228,15
46082,15
95477,15
14095,15
31163,15
67066,14
42705,14
60330,14
69457,14
13656,14
14770,14
47931,14
80745,14
57633,13
33551,13
42434,13
34892,13
43868,13
44119,13
20339,13
53911,13
37787,13
78924,13
29923,13
31123,13
39766,13
80778,13
98527,12
98812,12
90946,12
83122,12
34348,12
34457,12
67668,12
92935,12
27674,12
93866,12
85979,12
36883,12
61623,12
28863,12
79408,12
47105,12
55313,12
79919,12
22683,12
55469,12
96616,12
31576,12
89028,12
31777,12
23816,12
32192,12
65842,11
90496,11
34031,11
50689,11
51017,11
18593,11
59560,11
61181,11
20254,11
20777,11
54177,11
95630,11
87906,11
22609,11
88314,11
72931,11
89851,11
89858,11
57293,11
49375,10
58352,10
74983,10
67051,10
34682,10
43030,10
92195,10
51437,10
18795,10
35306,10
35424,10
68251,10
93169,10
27933,10
61161,10
94222,10
53800,10
70220,10
95207,10
87024,10
13381,10
21687,10
96000,10
96426,10
96649,10
88531,10
64218,10
88901,10
89005,10
97668,10
89602,10
56915,10
32612,10
98224,10
82051,9
24758,9
65829,9
33445,9
50371,9
42189,9
83200,9
66958,9
75199,9
26633,9
59403,9
67619,9
43090,9
35029,9
60350,9
35900,9
27724,9
85121,9
93464,9
52557,9
69303,9
52995,9
44894,9
12229,9
94525,9
61888,9
29474,9
62622,9
21901,9
38490,9
46806,9
38782,9
71662,9
63720,9
47679,9
15019,9
31443,9
47847,9
89010,9
31888,9
72891,9
40300,9
48699,9
16054,9
81605,9
81607,9
24740,8
90843,8
17431,8
66812,8
17731,8
50501,8
58717,8
17789,8
26554,8
10382,8
26798,8
18672,8
43355,8
18904,8
68195,8
92820,8
76447,8
19892,8
93697,8
60955,8
44737,8
36679,8
20295,8
69703,8
53358,8
86347,8
70232,8
21546,8
79264,8
79404,8
54895,8
95877,8
87919,8
14231,8
63471,8
47171,8
63790,8
14780,8
55864,8
23641,8
32651,8
